Rooms,Type,Price,Method,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount,Year
3,h,3512500.0,S,27/11/2016,6.3,3143.0,3.0,2.0,2.0,617.0,285.0,1998.0,Stonnington City Council,-37.8557,145.0264,Southern Metropolitan,4836.0,2016
3,u,869000.0,S,28/05/2016,6.3,3143.0,2.0,1.0,1.0,0.0,91.0,1940.0,Stonnington City Council,-37.853,145.0264,Southern Metropolitan,4836.0,2016
1,u,567000.0,S,28/08/2016,6.3,3143.0,1.0,1.0,1.0,0.0,53.0,2013.0,Stonnington City Council,-37.8549,145.0113,Southern Metropolitan,4836.0,2016
3,h,940000.0,S,3/12/2016,5.9,3032.0,3.0,1.0,2.0,298.0,108.0,1920.0,Moonee Valley City Council,-37.7777,144.9195,Western Metropolitan,6567.0,2016
2,u,467000.0,SP,3/12/2016,5.9,3032.0,2.0,1.0,1.0,0.0,62.0,1980.0,Moonee Valley City Council,-37.7761,144.9201,Western Metropolitan,6567.0,2016
3,h,1380000.0,SP,4/03/2017,5.9,3032.0,3.0,2.0,2.0,277.0,174.0,1910.0,Moonee Valley City Council,-37.7777,144.9221,Western Metropolitan,6567.0,2017
2,u,490000.0,VB,4/03/2017,5.9,3032.0,2.0,1.0,1.0,423.0,62.0,1970.0,Moonee Valley City Council,-37.7736,144.9015,Western Metropolitan,6567.0,2017
4,h,1850000.0,S,4/03/2017,5.9,3032.0,4.0,3.0,1.0,478.0,270.0,1900.0,Moonee Valley City Council,-37.7729,144.9179,Western Metropolitan,6567.0,2017
3,h,971000.0,SP,4/06/2016,5.9,3032.0,3.0,2.0,2.0,285.0,128.0,1900.0,Moonee Valley City Council,-37.775,144.9091,Western Metropolitan,6567.0,2016
2,h,710000.0,PI,4/06/2016,5.9,3032.0,2.0,1.0,1.0,214.0,77.0,1890.0,Moonee Valley City Council,-37.7776,144.9142,Western Metropolitan,6567.0,2016
6,h,2425000.0,PI,4/06/2016,5.9,3032.0,6.0,3.0,2.0,1014.0,435.0,1887.0,Moonee Valley City Council,-37.7721,144.9184,Western Metropolitan,6567.0,2016
2,h,750000.0,SP,4/06/2016,5.9,3032.0,2.0,1.0,1.0,226.0,92.0,1920.0,Moonee Valley City Council,-37.7745,144.9093,Western Metropolitan,6567.0,2016
2,h,1053000.0,S,6/08/2016,5.9,3032.0,2.0,1.0,1.0,269.0,109.0,1900.0,Moonee Valley City Council,-37.7748,144.929,Western Metropolitan,6567.0,2016
3,h,1377000.0,S,6/08/2016,5.9,3032.0,3.0,1.0,1.0,417.0,168.0,1900.0,Moonee Valley City Council,-37.7756,144.9208,Western Metropolitan,6567.0,2016
3,h,970000.0,S,7/05/2016,5.9,3032.0,3.0,1.0,2.0,350.0,125.0,1904.0,Moonee Valley City Council,-37.7759,144.91,Western Metropolitan,6567.0,2016
2,h,751000.0,PI,7/05/2016,5.9,3032.0,2.0,1.0,1.0,118.0,79.0,1890.0,Moonee Valley City Council,-37.7807,144.9288,Western Metropolitan,6567.0,2016
2,h,950000.0,SP,7/05/2016,5.9,3032.0,2.0,1.0,1.0,173.0,102.0,1900.0,Moonee Valley City Council,-37.7731,144.9206,Western Metropolitan,6567.0,2016
2,u,685000.0,S,7/11/2016,5.9,3032.0,2.0,1.0,2.0,228.0,90.0,1995.0,Moonee Valley City Council,-37.7718,144.9066,Western Metropolitan,6567.0,2016
3,h,1230000.0,S,8/10/2016,5.9,3032.0,4.0,1.0,2.0,594.0,148.0,1960.0,Moonee Valley City Council,-37.7819,144.9064,Western Metropolitan,6567.0,2016
2,h,770000.0,PI,10/09/2016,5.9,3032.0,2.0,1.0,1.0,226.0,87.0,1900.0,Moonee Valley City Council,-37.7774,144.9186,Western Metropolitan,6567.0,2016
4,h,890000.0,SP,10/12/2016,5.9,3032.0,4.0,1.0,1.0,300.0,185.0,1890.0,Moonee Valley City Council,-37.7766,144.9143,Western Metropolitan,6567.0,2016
3,h,1440000.0,S,11/02/2017,5.9,3032.0,3.0,1.0,1.0,487.0,131.0,1900.0,Moonee Valley City Council,-37.7725,144.9146,Western Metropolitan,6567.0,2017
3,h,1000000.0,PI,12/11/2016,5.9,3032.0,3.0,2.0,2.0,440.0,120.0,1955.0,Moonee Valley City Council,-37.7746,144.9031,Western Metropolitan,6567.0,2016
3,h,1435000.0,S,12/11/2016,5.9,3032.0,3.0,2.0,2.0,532.0,147.0,1950.0,Moonee Valley City Council,-37.7737,144.904,Western Metropolitan,6567.0,2016
1,u,390000.0,S,12/11/2016,5.9,3032.0,1.0,1.0,1.0,0.0,58.0,1972.0,Moonee Valley City Council,-37.7723,144.9094,Western Metropolitan,6567.0,2016
3,h,1425000.0,PI,13/08/2016,5.9,3032.0,3.0,2.0,2.0,495.0,139.0,1920.0,Moonee Valley City Council,-37.7821,144.9055,Western Metropolitan,6567.0,2016
4,h,1340000.0,S,14/05/2016,5.9,3032.0,3.0,2.0,2.0,683.0,232.0,1978.0,Moonee Valley City Council,-37.775,144.932,Western Metropolitan,6567.0,2016
3,h,955000.0,S,14/05/2016,5.9,3032.0,3.0,1.0,1.0,263.0,117.0,1910.0,Moonee Valley City Council,-37.7753,144.9116,Western Metropolitan,6567.0,2016
4,h,1100000.0,VB,15/10/2016,5.9,3032.0,4.0,2.0,5.0,559.0,195.0,1920.0,Moonee Valley City Council,-37.7791,144.9136,Western Metropolitan,6567.0,2016
2,u,432000.0,S,15/10/2016,5.9,3032.0,2.0,1.0,1.0,0.0,62.0,1978.0,Moonee Valley City Council,-37.773,144.9303,Western Metropolitan,6567.0,2016
4,h,1640000.0,S,16/04/2016,5.9,3032.0,4.0,3.0,2.0,562.0,204.0,1890.0,Moonee Valley City Council,-37.782,144.903,Western Metropolitan,6567.0,2016
6,h,1430000.0,S,16/04/2016,5.9,3032.0,4.0,2.0,1.0,461.0,286.0,1900.0,Moonee Valley City Council,-37.78,144.9295,Western Metropolitan,6567.0,2016
2,u,610000.0,SP,16/04/2016,5.9,3032.0,2.0,1.0,1.0,301.0,104.0,1995.0,Moonee Valley City Council,-37.7791,144.914,Western Metropolitan,6567.0,2016
3,h,940000.0,S,16/04/2016,5.9,3032.0,3.0,3.0,1.0,491.0,127.0,1950.0,Moonee Valley City Council,-37.7727,144.9136,Western Metropolitan,6567.0,2016
3,h,890000.0,SP,16/07/2016,5.9,3032.0,3.0,1.0,1.0,242.0,110.0,1920.0,Moonee Valley City Council,-37.7765,144.9114,Western Metropolitan,6567.0,2016
3,h,1180000.0,SP,17/09/2016,5.9,3032.0,3.0,2.0,2.0,617.0,149.0,1930.0,Moonee Valley City Council,-37.7742,144.906,Western Metropolitan,6567.0,2016
4,h,1480000.0,S,17/09/2016,5.9,3032.0,4.0,2.0,2.0,597.0,180.0,1939.0,Moonee Valley City Council,-37.7757,144.9088,Western Metropolitan,6567.0,2016
2,t,865000.0,SP,18/03/2017,5.9,3032.0,2.0,2.0,1.0,146.0,132.0,2015.0,Moonee Valley City Council,-37.7713,144.9038,Western Metropolitan,6567.0,2017
2,u,442000.0,S,18/06/2016,5.9,3032.0,2.0,1.0,1.0,0.0,62.0,1975.0,Moonee Valley City Council,-37.7733,144.9219,Western Metropolitan,6567.0,2016
3,h,1037500.0,S,19/11/2016,5.9,3032.0,3.0,1.0,2.0,506.0,110.0,1920.0,Moonee Valley City Council,-37.7779,144.9133,Western Metropolitan,6567.0,2016
3,t,1050000.0,S,19/11/2016,5.9,3032.0,3.0,2.0,2.0,318.0,160.0,2013.0,Moonee Valley City Council,-37.7744,144.9035,Western Metropolitan,6567.0,2016
2,u,440000.0,S,19/11/2016,5.9,3032.0,2.0,1.0,1.0,0.0,65.0,1970.0,Moonee Valley City Council,-37.7749,144.9137,Western Metropolitan,6567.0,2016
4,h,1430000.0,S,22/05/2016,5.9,3032.0,4.0,2.0,0.0,418.0,158.0,1900.0,Moonee Valley City Council,-37.7766,144.9187,Western Metropolitan,6567.0,2016
3,h,1130000.0,S,23/04/2016,5.9,3032.0,3.0,2.0,1.0,272.0,157.0,1900.0,Moonee Valley City Council,-37.7774,144.928,Western Metropolitan,6567.0,2016
3,h,1135000.0,S,24/09/2016,5.9,3032.0,3.0,1.0,1.0,296.0,104.0,1910.0,Moonee Valley City Council,-37.777,144.9176,Western Metropolitan,6567.0,2016
4,h,950000.0,PI,24/09/2016,5.9,3032.0,4.0,2.0,1.0,298.0,147.0,1920.0,Moonee Valley City Council,-37.7778,144.9131,Western Metropolitan,6567.0,2016
2,u,390000.0,PI,25/02/2017,5.9,3032.0,2.0,1.0,1.0,1957.0,69.0,2012.0,Moonee Valley City Council,-37.7731,144.9074,Western Metropolitan,6567.0,2017
4,h,1345000.0,S,25/02/2017,5.9,3032.0,4.0,1.0,1.0,552.0,155.0,1920.0,Moonee Valley City Council,-37.7769,144.9138,Western Metropolitan,6567.0,2017
3,h,1381500.0,S,25/02/2017,5.9,3032.0,3.0,2.0,2.0,416.0,168.0,1900.0,Moonee Valley City Council,-37.7727,144.9055,Western Metropolitan,6567.0,2017
3,h,940000.0,S,26/07/2016,5.9,3032.0,3.0,2.0,2.0,285.0,172.0,2011.0,Moonee Valley City Council,-37.7778,144.9061,Western Metropolitan,6567.0,2016
3,h,995000.0,S,26/07/2016,5.9,3032.0,3.0,2.0,1.0,314.0,177.0,2010.0,Moonee Valley City Council,-37.7778,144.9042,Western Metropolitan,6567.0,2016
3,h,786000.0,S,26/07/2016,5.9,3032.0,3.0,2.0,1.0,576.0,120.0,1940.0,Moonee Valley City Council,-37.7816,144.9217,Western Metropolitan,6567.0,2016
2,h,705000.0,PI,27/06/2016,5.9,3032.0,2.0,1.0,3.0,252.0,108.0,1910.0,Moonee Valley City Council,-37.7825,144.9206,Western Metropolitan,6567.0,2016
2,h,760000.0,PI,27/06/2016,5.9,3032.0,2.0,1.0,1.0,124.0,77.0,1900.0,Moonee Valley City Council,-37.7807,144.9285,Western Metropolitan,6567.0,2016
3,t,1000000.0,S,27/11/2016,5.9,3032.0,3.0,2.0,2.0,200.0,144.0,2003.0,Moonee Valley City Council,-37.7766,144.9277,Western Metropolitan,6567.0,2016
3,h,1305000.0,S,28/05/2016,5.9,3032.0,2.0,1.0,1.0,278.0,166.0,1900.0,Moonee Valley City Council,-37.7768,144.9223,Western Metropolitan,6567.0,2016
3,h,1215000.0,S,28/08/2016,5.9,3032.0,3.0,1.0,1.0,452.0,175.0,1960.0,Moonee Valley City Council,-37.7762,144.9174,Western Metropolitan,6567.0,2016
2,u,545000.0,S,28/08/2016,5.9,3032.0,2.0,1.0,2.0,194.0,71.0,1900.0,Moonee Valley City Council,-37.7772,144.9118,Western Metropolitan,6567.0,2016
4,h,1705000.0,S,30/07/2016,5.9,3032.0,4.0,2.0,4.0,598.0,273.0,2012.0,Moonee Valley City Council,-37.7774,144.9104,Western Metropolitan,6567.0,2016
4,h,2650000.0,S,3/09/2016,11.0,3147.0,4.0,3.0,2.0,753.0,399.0,2015.0,Boroondara City Council,-37.8669,145.0767,Southern Metropolitan,3052.0,2016
3,h,1670000.0,S,3/12/2016,11.0,3147.0,3.0,2.0,2.0,599.0,220.0,1930.0,Boroondara City Council,-37.8673,145.0688,Southern Metropolitan,3052.0,2016
3,t,2050000.0,S,3/12/2016,11.0,3147.0,3.0,3.0,4.0,310.0,315.0,2014.0,Boroondara City Council,-37.874,145.0714,Southern Metropolitan,3052.0,2016
3,h,1555000.0,S,4/06/2016,11.0,3147.0,3.0,2.0,2.0,731.0,149.0,1935.0,Boroondara City Council,-37.8666,145.0676,Southern Metropolitan,3052.0,2016
3,h,1100000.0,PI,8/10/2016,11.0,3147.0,3.0,3.0,2.0,276.0,178.0,2004.0,Boroondara City Council,-37.8699,145.0778,Southern Metropolitan,3052.0,2016
3,h,1337000.0,S,8/10/2016,11.0,3147.0,3.0,1.0,2.0,583.0,112.0,1950.0,Boroondara City Council,-37.8685,145.0786,Southern Metropolitan,3052.0,2016
8,h,2950000.0,S,10/09/2016,11.0,3147.0,9.0,7.0,4.0,1472.0,618.0,2009.0,Boroondara City Council,-37.8729,145.0788,Southern Metropolitan,3052.0,2016
3,h,1518000.0,S,10/09/2016,11.0,3147.0,3.0,2.0,2.0,516.0,145.0,1920.0,Boroondara City Council,-37.8675,145.0668,Southern Metropolitan,3052.0,2016
3,h,1710000.0,S,10/12/2016,11.0,3147.0,3.0,1.0,2.0,806.0,101.0,1950.0,Boroondara City Council,-37.8695,145.084,Southern Metropolitan,3052.0,2016
3,h,1655000.0,S,10/12/2016,11.0,3147.0,3.0,1.0,3.0,780.0,152.0,1940.0,Boroondara City Council,-37.8599,145.0815,Southern Metropolitan,3052.0,2016
4,h,1550000.0,VB,12/11/2016,11.0,3147.0,4.0,2.0,2.0,780.0,180.0,1938.0,Boroondara City Council,-37.86,145.0817,Southern Metropolitan,3052.0,2016
3,h,1662000.0,S,14/05/2016,11.0,3147.0,3.0,2.0,2.0,351.0,228.0,2006.0,Boroondara City Council,-37.8742,145.07,Southern Metropolitan,3052.0,2016
3,h,1665000.0,S,15/10/2016,11.0,3147.0,3.0,2.0,3.0,702.0,145.0,1945.0,Boroondara City Council,-37.8737,145.0695,Southern Metropolitan,3052.0,2016
5,h,3510000.0,S,18/03/2017,11.0,3147.0,5.0,5.0,2.0,755.0,444.0,2015.0,Boroondara City Council,-37.8598,145.0796,Southern Metropolitan,3052.0,2017
3,t,900000.0,S,19/11/2016,11.0,3147.0,3.0,2.0,2.0,153.0,110.0,1990.0,Boroondara City Council,-37.8655,145.0808,Southern Metropolitan,3052.0,2016
5,h,2752000.0,S,22/08/2016,11.0,3147.0,6.0,4.0,2.0,1075.0,390.0,2010.0,Boroondara City Council,-37.8714,145.073,Southern Metropolitan,3052.0,2016
3,h,1500000.0,VB,22/08/2016,11.0,3147.0,3.0,2.0,2.0,710.0,139.0,1945.0,Boroondara City Council,-37.8653,145.0897,Southern Metropolitan,3052.0,2016
4,h,1800000.0,S,25/02/2017,11.0,3147.0,4.0,2.0,4.0,749.0,206.0,1950.0,Boroondara City Council,-37.8669,145.077,Southern Metropolitan,3052.0,2017
3,h,1830000.0,S,25/02/2017,11.0,3147.0,3.0,2.0,3.0,724.0,168.0,1940.0,Boroondara City Council,-37.8619,145.0879,Southern Metropolitan,3052.0,2017
3,h,1415000.0,S,27/06/2016,11.0,3147.0,3.0,1.0,1.0,605.0,111.0,1950.0,Boroondara City Council,-37.8703,145.0774,Southern Metropolitan,3052.0,2016
2,h,1440000.0,PI,27/06/2016,11.0,3147.0,2.0,1.0,1.0,687.0,104.0,1940.0,Boroondara City Council,-37.872,145.0692,Southern Metropolitan,3052.0,2016
4,t,1250000.0,VB,27/11/2016,11.0,3147.0,4.0,2.0,2.0,321.0,199.0,2007.0,Boroondara City Council,-37.8693,145.08,Southern Metropolitan,3052.0,2016
5,h,1600000.0,S,27/11/2016,11.0,3147.0,5.0,3.0,4.0,700.0,266.0,1950.0,Boroondara City Council,-37.8724,145.0758,Southern Metropolitan,3052.0,2016
4,h,1860000.0,S,27/11/2016,11.0,3147.0,4.0,2.0,3.0,696.0,274.0,2000.0,Boroondara City Council,-37.8711,145.0746,Southern Metropolitan,3052.0,2016
4,h,1790000.0,PI,28/05/2016,11.0,3147.0,4.0,2.0,2.0,514.0,240.0,1935.0,Boroondara City Council,-37.8664,145.0772,Southern Metropolitan,3052.0,2016
4,h,1950000.0,S,28/05/2016,11.0,3147.0,4.0,2.0,2.0,844.0,278.0,1940.0,Boroondara City Council,-37.8715,145.0688,Southern Metropolitan,3052.0,2016
3,h,1650000.0,S,28/08/2016,11.0,3147.0,3.0,1.0,1.0,697.0,164.0,1947.0,Boroondara City Council,-37.8636,145.0903,Southern Metropolitan,3052.0,2016
4,h,1200000.0,SP,4/03/2017,12.2,3147.0,4.0,3.0,2.0,372.0,201.0,2016.0,Monash City Council,-37.8716,145.0999,Southern Metropolitan,2894.0,2017
2,h,1075000.0,VB,4/06/2016,12.2,3147.0,2.0,1.0,2.0,695.0,114.0,1950.0,Monash City Council,-37.8694,145.0944,Southern Metropolitan,2894.0,2016
4,h,1500000.0,S,6/08/2016,12.2,3147.0,2.0,2.0,2.0,621.0,203.0,2000.0,Monash City Council,-37.8647,145.1023,Southern Metropolitan,2894.0,2016
2,t,700000.0,S,7/11/2016,12.2,3147.0,2.0,1.0,2.0,367.0,110.0,1970.0,Monash City Council,-37.8662,145.109,Southern Metropolitan,2894.0,2016
3,h,761000.0,PI,7/11/2016,12.2,3147.0,3.0,2.0,4.0,400.0,94.0,1950.0,Monash City Council,-37.8675,145.106,Southern Metropolitan,2894.0,2016
3,h,1365000.0,S,10/09/2016,12.2,3147.0,3.0,1.0,1.0,792.0,792.0,1950.0,Monash City Council,-37.864,145.0972,Southern Metropolitan,2894.0,2016
4,h,1100000.0,VB,10/12/2016,12.2,3147.0,3.0,2.0,2.0,803.0,152.0,1970.0,Monash City Council,-37.8621,145.1126,Southern Metropolitan,2894.0,2016
2,u,690000.0,S,14/05/2016,12.2,3147.0,2.0,1.0,1.0,216.0,90.0,2003.0,Monash City Council,-37.8711,145.1017,Southern Metropolitan,2894.0,2016
3,h,1631000.0,S,15/10/2016,12.2,3147.0,3.0,2.0,3.0,782.0,215.0,1950.0,Monash City Council,-37.8621,145.1021,Southern Metropolitan,2894.0,2016
4,h,1500000.0,S,15/10/2016,12.2,3147.0,4.0,2.0,1.0,593.0,255.0,1930.0,Monash City Council,-37.8655,145.096,Southern Metropolitan,2894.0,2016
5,h,1529500.0,S,17/09/2016,12.2,3147.0,5.0,3.0,2.0,585.0,317.0,2000.0,Monash City Council,-37.8637,145.1024,Southern Metropolitan,2894.0,2016
2,u,600000.0,S,18/03/2017,12.2,3147.0,2.0,1.0,1.0,153.0,80.0,1970.0,Monash City Council,-37.8696,145.0962,Southern Metropolitan,2894.0,2017
4,h,1240000.0,S,19/11/2016,12.2,3147.0,4.0,2.0,2.0,766.0,192.0,1950.0,Monash City Council,-37.8629,145.1097,Southern Metropolitan,2894.0,2016
2,u,700000.0,S,22/08/2016,12.2,3147.0,2.0,1.0,2.0,192.0,88.0,2007.0,Monash City Council,-37.8709,145.102,Southern Metropolitan,2894.0,2016
2,h,1110000.0,S,24/09/2016,12.2,3147.0,2.0,1.0,1.0,586.0,86.0,1950.0,Monash City Council,-37.8683,145.1082,Southern Metropolitan,2894.0,2016
3,h,1305000.0,S,25/02/2017,12.2,3147.0,3.0,1.0,1.0,760.0,120.0,1960.0,Monash City Council,-37.858,145.1038,Southern Metropolitan,2894.0,2017
3,h,855000.0,S,25/02/2017,12.2,3147.0,3.0,2.0,1.0,320.0,85.0,1958.0,Monash City Council,-37.87,145.1103,Southern Metropolitan,2894.0,2017
3,t,900500.0,S,27/11/2016,12.2,3147.0,3.0,2.0,2.0,256.0,134.0,2012.0,Monash City Council,-37.8655,145.1096,Southern Metropolitan,2894.0,2016
3,h,1200000.0,VB,28/05/2016,12.2,3147.0,3.0,2.0,2.0,839.0,198.0,1970.0,Monash City Council,-37.8614,145.1098,Southern Metropolitan,2894.0,2016
3,t,830000.0,S,28/08/2016,12.2,3147.0,2.0,1.0,2.0,212.0,130.0,2012.0,Monash City Council,-37.8723,145.1089,Southern Metropolitan,2894.0,2016
3,h,850000.0,S,3/09/2016,10.5,3034.0,3.0,1.0,1.0,593.0,118.0,1970.0,Moonee Valley City Council,-37.7677,144.8674,Western Metropolitan,4502.0,2016
3,h,750000.0,SP,3/09/2016,10.5,3034.0,3.0,1.0,1.0,0.0,103.0,1980.0,Moonee Valley City Council,-37.7634,144.8611,Western Metropolitan,4502.0,2016
3,t,851000.0,S,3/12/2016,10.5,3034.0,3.0,3.0,1.0,557.0,181.0,2017.0,Moonee Valley City Council,-37.77,144.8572,Western Metropolitan,4502.0,2016
4,h,1155000.0,S,4/06/2016,10.5,3034.0,3.0,2.0,2.0,569.0,225.0,2008.0,Moonee Valley City Council,-37.7654,144.8655,Western Metropolitan,4502.0,2016
3,h,680000.0,S,6/08/2016,10.5,3034.0,3.0,1.0,2.0,570.0,120.0,1970.0,Moonee Valley City Council,-37.7591,144.8542,Western Metropolitan,4502.0,2016
3,h,627500.0,SP,8/10/2016,10.5,3034.0,3.0,1.0,1.0,550.0,143.0,1970.0,Moonee Valley City Council,-37.7632,144.8622,Western Metropolitan,4502.0,2016
4,h,950000.0,S,10/12/2016,10.5,3034.0,4.0,3.0,3.0,761.0,281.0,1970.0,Moonee Valley City Council,-37.7524,144.8714,Western Metropolitan,4502.0,2016
3,h,705000.0,S,22/05/2016,10.5,3034.0,3.0,1.0,1.0,581.0,106.0,1960.0,Moonee Valley City Council,-37.7691,144.8575,Western Metropolitan,4502.0,2016
4,h,1100000.0,VB,22/05/2016,10.5,3034.0,4.0,3.0,2.0,873.0,395.0,1992.0,Moonee Valley City Council,-37.7609,144.8639,Western Metropolitan,4502.0,2016
3,h,892500.0,S,22/05/2016,10.5,3034.0,3.0,1.0,1.0,586.0,118.0,1965.0,Moonee Valley City Council,-37.7642,144.8603,Western Metropolitan,4502.0,2016
2,h,522500.0,S,24/09/2016,10.5,3034.0,2.0,1.0,1.0,220.0,101.0,1995.0,Moonee Valley City Council,-37.756,144.8641,Western Metropolitan,4502.0,2016
4,h,680000.0,PI,24/09/2016,10.5,3034.0,4.0,2.0,2.0,554.0,140.0,1960.0,Moonee Valley City Council,-37.7649,144.8633,Western Metropolitan,4502.0,2016
3,h,875000.0,S,25/02/2017,10.5,3034.0,3.0,1.0,3.0,812.0,117.0,1960.0,Moonee Valley City Council,-37.765,144.8578,Western Metropolitan,4502.0,2017
4,h,762000.0,S,26/07/2016,10.5,3034.0,4.0,2.0,2.0,589.0,150.0,1961.0,Moonee Valley City Council,-37.7573,144.8534,Western Metropolitan,4502.0,2016
2,u,411000.0,PI,27/11/2016,10.5,3034.0,2.0,1.0,1.0,0.0,85.0,1995.0,Moonee Valley City Council,-37.7608,144.863,Western Metropolitan,4502.0,2016
3,h,805000.0,S,27/11/2016,10.5,3034.0,3.0,2.0,2.0,593.0,103.0,1970.0,Moonee Valley City Council,-37.7607,144.8581,Western Metropolitan,4502.0,2016
3,h,634000.0,S,28/05/2016,10.5,3034.0,4.0,2.0,1.0,582.0,153.0,1950.0,Moonee Valley City Council,-37.7584,144.8568,Western Metropolitan,4502.0,2016
4,h,1819000.0,S,3/09/2016,6.6,3183.0,3.0,2.0,1.0,244.0,180.0,1900.0,Port Phillip City Council,-37.8668,144.9928,Southern Metropolitan,2952.0,2016
2,u,410000.0,PI,3/12/2016,6.6,3183.0,2.0,1.0,2.0,0.0,61.0,1965.0,Port Phillip City Council,-37.8731,144.9958,Southern Metropolitan,2952.0,2016
2,t,1015000.0,S,7/11/2016,6.6,3183.0,2.0,1.0,2.0,114.0,120.0,2000.0,Port Phillip City Council,-37.8723,144.9961,Southern Metropolitan,2952.0,2016
2,u,502500.0,S,15/10/2016,6.6,3183.0,2.0,1.0,1.0,0.0,65.0,1960.0,Port Phillip City Council,-37.8725,144.9952,Southern Metropolitan,2952.0,2016
2,u,520000.0,S,15/10/2016,6.6,3183.0,2.0,1.0,0.0,0.0,58.0,1970.0,Port Phillip City Council,-37.8742,144.9972,Southern Metropolitan,2952.0,2016
2,u,442000.0,SP,17/09/2016,6.6,3183.0,2.0,1.0,1.0,0.0,61.0,1960.0,Port Phillip City Council,-37.8726,144.9962,Southern Metropolitan,2952.0,2016
3,h,1193000.0,S,18/06/2016,6.6,3183.0,3.0,1.0,1.0,178.0,100.0,1920.0,Port Phillip City Council,-37.8663,144.9948,Southern Metropolitan,2952.0,2016
2,u,416000.0,S,18/06/2016,6.6,3183.0,2.0,1.0,1.0,0.0,49.0,1960.0,Port Phillip City Council,-37.8678,144.9966,Southern Metropolitan,2952.0,2016
2,u,474000.0,S,22/05/2016,6.6,3183.0,2.0,1.0,1.0,0.0,59.0,1970.0,Port Phillip City Council,-37.8667,144.9917,Southern Metropolitan,2952.0,2016
2,h,981000.0,S,25/02/2017,6.6,3183.0,2.0,1.0,0.0,159.0,84.0,1930.0,Port Phillip City Council,-37.874,144.9933,Southern Metropolitan,2952.0,2017
3,h,1690000.0,S,25/02/2017,6.6,3183.0,3.0,2.0,2.0,339.0,159.0,1890.0,Port Phillip City Council,-37.872,144.9909,Southern Metropolitan,2952.0,2017
2,u,540000.0,VB,27/06/2016,6.6,3183.0,2.0,1.0,1.0,483.0,51.0,1970.0,Port Phillip City Council,-37.8727,144.9969,Southern Metropolitan,2952.0,2016
2,h,2100000.0,S,3/09/2016,9.7,3103.0,2.0,1.0,1.0,659.0,123.0,1920.0,Boroondara City Council,-37.8094,145.0807,Southern Metropolitan,5682.0,2016
4,h,1800000.0,VB,3/09/2016,9.7,3103.0,4.0,2.0,2.0,715.0,218.0,1985.0,Boroondara City Council,-37.811,145.0958,Southern Metropolitan,5682.0,2016
2,t,1255000.0,S,3/09/2016,9.7,3103.0,2.0,1.0,1.0,208.0,129.0,2000.0,Boroondara City Council,-37.8128,145.0975,Southern Metropolitan,5682.0,2016
3,u,1070000.0,SA,3/12/2016,9.7,3103.0,3.0,2.0,2.0,206.0,112.0,1998.0,Boroondara City Council,-37.8161,145.0812,Southern Metropolitan,5682.0,2016
5,h,2570000.0,PI,3/12/2016,9.7,3103.0,5.0,3.0,2.0,715.0,420.0,2009.0,Boroondara City Council,-37.8028,145.0768,Southern Metropolitan,5682.0,2016
4,h,2400000.0,VB,3/12/2016,9.7,3103.0,4.0,2.0,2.0,744.0,226.0,1985.0,Boroondara City Council,-37.8147,145.0748,Southern Metropolitan,5682.0,2016
2,u,806000.0,S,3/12/2016,9.7,3103.0,2.0,1.0,1.0,122.0,97.0,1977.0,Boroondara City Council,-37.8124,145.0916,Southern Metropolitan,5682.0,2016
6,h,4000000.0,VB,3/12/2016,9.7,3103.0,6.0,4.0,7.0,2051.0,449.0,1935.0,Boroondara City Council,-37.8051,145.1016,Southern Metropolitan,5682.0,2016
5,h,2250000.0,PI,3/12/2016,9.7,3103.0,5.0,3.0,2.0,600.0,356.0,2006.0,Boroondara City Council,-37.8061,145.0801,Southern Metropolitan,5682.0,2016
5,h,2800000.0,VB,4/06/2016,9.7,3103.0,5.0,3.0,2.0,678.0,349.0,2001.0,Boroondara City Council,-37.8048,145.0708,Southern Metropolitan,5682.0,2016
2,h,1850000.0,VB,6/08/2016,9.7,3103.0,3.0,1.0,1.0,1015.0,166.0,1930.0,Boroondara City Council,-37.8074,145.0826,Southern Metropolitan,5682.0,2016
3,h,700000.0,VB,7/05/2016,9.7,3103.0,3.0,1.0,1.0,188.0,110.0,1970.0,Boroondara City Council,-37.8065,145.065,Southern Metropolitan,5682.0,2016
2,h,500000.0,S,7/05/2016,9.7,3103.0,2.0,1.0,1.0,0.0,72.0,1960.0,Boroondara City Council,-37.8162,145.0841,Southern Metropolitan,5682.0,2016
3,h,2125000.0,SP,7/05/2016,9.7,3103.0,3.0,2.0,2.0,699.0,252.0,1985.0,Boroondara City Council,-37.814,145.0966,Southern Metropolitan,5682.0,2016
4,h,1800000.0,PI,8/10/2016,9.7,3103.0,3.0,2.0,2.0,577.0,200.0,1948.0,Boroondara City Council,-37.8032,145.0693,Southern Metropolitan,5682.0,2016
2,u,635000.0,S,8/10/2016,9.7,3103.0,2.0,1.0,1.0,0.0,70.0,2014.0,Boroondara City Council,-37.8116,145.0724,Southern Metropolitan,5682.0,2016
2,u,526000.0,S,10/09/2016,9.7,3103.0,2.0,1.0,1.0,0.0,73.0,1960.0,Boroondara City Council,-37.8144,145.0993,Southern Metropolitan,5682.0,2016
